relative_path,status,category,size_bytes,note
.env.example,active_scaffold,misc,228,Active environment template for optional Hugging Face and W&B credentials plus reproducibility defaults.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v7/sft_dataset.jsonl,archived_historical,jsonl,98616,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v7/spot_checks.jsonl,archived_historical,jsonl,16105,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v7/stress_test_pack.jsonl,archived_historical,jsonl,4860,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v8/category_manifest.json,archived_historical,json,621,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v8/how_dataset_could_still_fail.md,archived_historical,doc,379,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v8/identity_policy_sheet.md,archived_historical,doc,6438,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v8/language_manifest.json,archived_historical,json,641,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v8/multimodal_manifest.json,archived_historical,json,141,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v8/preference_dataset.jsonl,archived_historical,jsonl,652662,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v8/review_report.json,archived_historical,json,3916,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v8/run_manifest.json,archived_historical,json,28469,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v8/sft_dataset.jsonl,archived_historical,jsonl,118041,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v8/spot_checks.jsonl,archived_historical,jsonl,15951,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v8/stress_test_pack.jsonl,archived_historical,jsonl,4754,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v9/category_manifest.json,archived_historical,json,621,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v9/how_dataset_could_still_fail.md,archived_historical,doc,379,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v9/identity_policy_sheet.md,archived_historical,doc,6438,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v9/language_manifest.json,archived_historical,json,646,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v9/multimodal_manifest.json,archived_historical,json,141,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v9/preference_dataset.jsonl,archived_historical,jsonl,702484,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v9/review_report.json,archived_historical,json,3922,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v9/run_manifest.json,archived_historical,json,28469,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v9/sft_dataset.jsonl,archived_historical,jsonl,126973,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v9/spot_checks.jsonl,archived_historical,jsonl,16717,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v9/stress_test_pack.jsonl,archived_historical,jsonl,4506,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v9b/_tmp_validate_run.py,archived_historical,python,8105,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v9b/category_manifest.json,archived_historical,json,614,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v9b/consolidated_validation_report.md,archived_historical,doc,3676,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v9b/final_identity_report.md,archived_historical,doc,3784,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v9b/how_dataset_could_still_fail.md,archived_historical,doc,379,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v9b/identity_policy_sheet.md,archived_historical,doc,6438,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v9b/language_manifest.json,archived_historical,json,637,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v9b/multimodal_manifest.json,archived_historical,json,138,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v9b/preference_dataset.jsonl,archived_historical,jsonl,713030,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v9b/review_report.json,archived_historical,json,3908,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v9b/run_manifest.json,archived_historical,json,28470,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/identity_dataset_output/sample_run_continue_v9b/sft_dataset.jsonl,archived_historical,jsonl,128814,Archived prior identity-dataset run artifact retained for audit comparison; not the canonical current identity output.
